3	1472.94	3	755.18	3	5355.555	3	952.54
4	1459.95	4	755.38	4	5887.328	4	955.74
5	1529.45	5	750.5	5	6539.4	5	973.95
6	1521.4	6	754.21	6	7058.87	6	971.85
7	1450.297	7	752.982	7	7277.725	7	960.115
8	1329.562	8	752.737	8	7329.2	8	963.52
9	1302.115	9	754.235	9	7201.385	9	965.81
10	1317.15	10	758.875	10	7237.875	10	972.95
11	1318.75	11	759.745	11	7346.725	11	973.352
12	1371.975	12	761.528	12	7388.263	12	967.085
13	1402.775	13	763.74	13	7251.685	13	958.1
14	1560.59	14	760.73	14	7133.28	14	948.02
15	1724.375	15	758.025	15	6808.888	15	979.575
16	1936.685	16	770.528	16	6622.172	16	1029.132
17	1787.39	17	763.71	17	6239.355	17	1052.68
18	1497.825	18	751.93	18	5884.745	18	1023.35
19	1319.873	19	747.395	19	5669.11	19	1004.945
20	1209.175	20	757.15	20	5397.237	20	977.85
21	1165.13	21	757.65	21	5072.3	21	1009.325
22	1151.27	22	758.7	22	5051.58	22	1033.72
23	1141.468	23	774.29	23	4925.553	23	1036.443
24	1143.24	24	819.645	24	4915.467	24	1085.895
25	1148.5	25	880.75	25	5038.125	25	1190.875
26	1158.02	26	854.945	26	5173.26	26	1216.66
27	1156.79	27	803.63	27	5316.737	27	1170.63
28	1189.113	28	765.432	28	5478.945	28	1088.728
29	1240.45	29	758.11	29	5704.08	29	1029.96
30	1257.3	30	757.6	30	5787.55	30	999.3
31	1298.81	31	753.068	31	5624.065	31	1006.93
32	1366.595	32	753.61	32	5516.288	32	991.828
33	1391.115	33	754.6	33	5540.465	33	986.81
34	1491.655	34	751.95	34	5636.265	34	1001.685
35	1713.175	35	752.175	35	5856.312	35	982.275
36	1855.16	36	762.653	36	6221.89	36	995.807
37	1720.275	37	764.63	37	6557.075	37	999.91
38	1560.65	38	769.96	38	6831	38	981.43
39	1601.373	39	771.64	39	6947.567	39	1014.715
40	1607.025	40	769.362	40	7022.4	40	1011.95
41	1602.115	41	768.245	41	7034.645	41	1008.355
42	1601.585	42	766.185	42	7058.18	42	1013.77
43	1576.48	43	761.628	43	7066.95	43	1007.497
44	1568.868	44	764.745	44	7145.978	44	1006.465
45	1561.15	45	772.55	45	7265.2	45	1000.775
46	1615.88	46	766.87	46	7516.34	46	1009.2
47	1579.532	47	763.948	47	7612.922	47	1003.705
48	1537.075	48	761.115	48	7693.65	48	995.125
49	1512.44	49	764.45	49	7501.35	49	973.05
50	1394.875	50	762.875	50	7361.375	50	955.75
0	888	0	722.3333	0	1076.667	0	907.333
1	909.282	1	721.4702	1	1094.947	1	920.302
2	890.261	2	719.7466	2	1117.379	2	916.027
3	884.675	3	730.5167	3	1167.389	3	933.413
4	892.998	4	728.9075	4	1237.858	4	903.564
5	907.7	5	728.5	5	1334.65	5	902.85
6	899.904	6	728.0427	6	1457.872	6	908.021
7	916.606	7	727.9449	7	1578.702	7	893.958
8	912.549	8	726.2347	8	1590.792	8	899.112
9	911.389	9	725.1727	9	1611.62	9	912.791
10	913.756	10	729.2	10	1619.044	10	917.111
11	908.371	11	728.654	11	1629.984	11	920.606
12	926.285	12	727.176	12	1798.829	12	942.531
13	907.278	13	729.848	13	1759.782	13	936.994
14	922.104	14	729.0613	14	1721.624	14	929.517
15	937.55	15	727.7167	15	1677.083	15	922.85
16	929.328	16	732.464	16	1748.356	16	930.416
17	931.699	17	734.3907	17	1814.29	17	925.913
18	981.067	18	733.3973	18	1792.459	18	923.557
19	1007.993	19	736.3311	19	1872.047	19	917.087
20	1026.333	20	727.6667	20	2004.2	20	936.867
21	1055.181	21	734.3447	21	2109.32	21	938.681
22	1035.946	22	742.0658	22	2280.175	22	930.923
23	1003.387	23	745.5433	23	2402.437	23	979.505
24	960.416	24	767.72	24	2323.896	24	996.629
25	970.861	25	786.7222	25	2263.222	25	1001.722
26	978.464	26	768.9094	26	2167.075	26	951.651
27	971.995	27	746.106	27	2110.285	27	937.553
28	974.9	28	734.3405	28	2054.892	28	917.35
29	963.636	29	738.0073	29	2172.302	29	912.995
30	958.733	30	743.5333	30	2199.267	30	924.933
31	946.816	31	741.9	31	2250.084	31	931.082
32	945.443	32	735.5947	32	2207.179	32	916.877
33	981.361	33	726.2767	33	2122.491	33	917.39
34	960.72	34	728.9822	34	2103.009	34	911.732
35	966.95	35	731.1833	35	2176.9	35	922.817
36	983.552	36	733.392	36	2187.899	36	924.4
37	964.352	37	724.2718	37	2103.959	37	920.796
38	972.581	38	728.8427	38	2089.707	38	936.835
39	973.992	39	728.7373	39	2085.331	39	911.161
40	957.511	40	733.7556	40	2131.089	40	918.311
41	944.739	41	735.5127	41	2208.231	41	925.075
42	954.627	42	736.7466	42	2325.277	42	913.328
43	981.936	43	733.2098	43	2379.167	43	910.68
44	984.632	44	739.0987	44	2387.099	44	920.92
45	977.15	45	737.8333	45	2346.733	45	927.617
46	974.484	46	737.5689	46	2296.424	46	938.814
47	970.654	47	733.0067	47	2299.293	47	923.756
48	977.637	48	734.9893	48	2236.821	48	919.92
49	991.602	49	732.1282	49	2302.742	49	924.682
50	976.333	50	735	50	2300.667	50	950.667
0	919.333	0	728	0	1744.667	0	930.333
1	911.477	1	736.5872	1	1799.429	1	931.851
2	906.859	2	737.6336	2	1930.664	2	934.119
3	914.165	3	723.799	3	2077.224	3	943.602
4	929.638	4	733.216	4	2402.515	4	933.114
5	954.067	5	733.8	5	2698.24	5	928.56
6	978.265	6	733.9696	6	2940.886	6	932.399
7	1044.117	7	740.7856	7	3080.797	7	948.979
8	1132.251	8	745.007	8	2943.345	8	952.139
9	1280.423	9	750.2555	9	2862.893	9	940.237
10	1323.72	10	758.28	10	2887.96	10	959.32
11	1254.621	11	761.5947	11	2885.275	11	972.582
12	1182.045	12	757.7386	12	2986.005	12	964.634
13	1084.949	13	752.8096	13	3127.914	13	947.126
14	974.287	14	748.6224	14	3275.636	14	940.024
15	970.56	15	743.7867	15	3383.707	15	935.72
16	962.018	16	740.5808	16	3413.747	16	952.173
17	927.134	17	749.4352	17	3445.437	17	937.577
18	929.757	18	741.8661	18	3413.834	18	939.001
19	942.979	19	745.648	19	3420.802	19	941.571
20	948.453	20	755.1467	20	3412.493	20	934.587
21	931.324	21	751.112	21	3374.931	21	982.107
22	952.978	22	759.7488	22	3443.051	22	989.17
23	955.293	23	775.1547	23	3422.495	23	1036.273
24	956.925	24	782.4741	24	3510.168	24	1123.7
25	942	25	775	25	3504	25	1210
26	936.757	26	769.1504	26	3523.686	26	1083.243
27	966.414	27	761.8763	27	3542.492	27	999.674
28	957.835	28	758.6912	28	3536.627	28	964.418
29	949.06	29	754.8944	29	3559.014	29	942.783
30	947.493	30	753.16	30	3559.733	30	944.08
31	933.107	31	754.5776	31	3533.722	31	945.565
32	936.538	32	754.7755	32	3535.254	32	942.165
33	935.262	33	757.2485	33	3518.361	33	925.128
34	963.89	34	757.6208	34	3551.549	34	940.872
35	951.427	35	752.8533	35	3521.253	35	943.427
36	931.059	36	750.3632	36	3327.349	36	942.889
37	938.962	37	748.0272	37	3160.989	37	953.434
38	953.661	38	739.783	38	3125.855	38	949.658
39	959.379	39	738.6064	39	3064.641	39	927.745
40	939.12	40	739.8	40	2964.64	40	938.56
41	943.452	41	742.5264	41	2930.315	41	931.438
42	941.382	42	740.4459	42	2917.028	42	919.584
43	962.813	43	742.7136	43	2879.354	43	919.866
44	1002.045	44	740.0352	44	2922.175	44	929.049
45	1013.853	45	739.1866	45	2909.88	45	924.253
46	1041.734	46	737.736	46	3000.229	46	939.517
47	1055.175	47	748.936	47	3159.953	47	930.585
48	1086.013	48	748.1893	48	3388.252	48	947.481
49	1107.568	49	752.304	49	3609.741	49	938.962
50	1122	50	756.6667	50	3657.667	50	955.667
0	911	0	726.333	0	1054.333	0	910
1	919.267	1	728.827	1	1061.324	1	912.431
2	950.92	2	732.08	2	1103.6	2	907.32
3	974.44	3	730.498	3	1107.253	3	914.92
4	1013.222	4	732.578	4	1142.902	4	919.476
5	1029.8	5	729.6	5	1186.2	5	906.8
6	998.156	6	729.702	6	1163.298	6	920.578
7	984.32	7	735.587	7	1140.084	7	921.484
8	988.8	8	732.76	8	1112.84	8	912.88
9	1014.382	9	732.964	9	1162.031	9	919.311
10	1036.333	10	737.6	10	1233.267	10	936.867
11	1045.72	11	754	11	1236.04	11	926.52
12	1116.698	12	762.129	12	1256.396	12	938.369
13	1230.84	13	761.684	13	1309.076	13	941.356
14	1280.72	14	751.84	14	1403.32	14	932.48
15	1198.889	15	752.8	15	1419.311	15	961.378
16	1076.378	16	747.44	16	1469.467	16	933.316
17	1025.08	17	749.8	17	1523.12	17	923.28
18	992.893	18	742.511	18	1551.698	18	917.6
19	1002.156	19	741.276	19	1494.778	19	935.987
20	976.4	20	736.8	20	1446.6	20	911.2
21	969.004	21	736.889	21	1457.747	21	923.973
22	973.569	22	743.956	22	1418.547	22	948.569
23	950.2	23	769.52	23	1329.8	23	920.08
24	961.569	24	813.04	24	1347.942	24	973.876
25	952.556	25	841.778	25	1371.556	25	1040
26	979	26	823.84	26	1411.76	26	1129.36
27	982.716	27	785.28	27	1464.498	27	1088.329
28	970.676	28	776.831	28	1529.027	28	1046.511
29	997.52	29	762.28	29	1609.56	29	1026.52
30	1028.911	30	758.733	30	1567.733	30	1005.178
31	1064	31	764.738	31	1536.542	31	966.969
32	1120.4	32	757.92	32	1439.04	32	952.16
33	1200.391	33	760.173	33	1450.671	33	958.333
34	1244.329	34	745.876	34	1382.556	34	946.24
35	1131.6	35	744.8	35	1313	35	956
36	1069.942	36	745.973	36	1268.756	36	957.147
37	1017.196	37	741.48	37	1282.92	37	975.987
38	1018.6	38	723.16	38	1311.96	38	959.2
39	1003.364	39	731.764	39	1402.342	39	935.342
40	991.111	40	739.044	40	1417.8	40	936.044
41	972.08	41	745.28	41	1417.84	41	941.36
42	979.769	42	733.893	42	1335.342	42	924.844
43	954.182	43	732.769	43	1313.942	43	924.996
44	940.76	44	742.6	44	1251.96	44	941.08
45	951.978	45	742.6	45	1243.4	45	929.8
46	945.276	46	740.231	46	1252.467	46	923.413
47	963.88	47	738.24	47	1306.68	47	930.4
48	963.738	48	740.827	48	1282.218	48	913.28
49	965.987	49	743.209	49	1264.444	49	910.769
50	963	50	736	50	1250	50	917
0	963	0	727	0	1195	0	919
1	967.848	1	733.886	1	1222.518	1	927.552
2	978.328	2	732.4112	2	1251.286	2	924.744
3	951.861	3	729.4868	3	1283.078	3	923.852
4	966.942	4	730.8624	4	1315.397	4	907.31
5	972.39	5	730.38	5	1353.16	5	926.49
6	984.285	6	732.1456	6	1373.042	6	932.494
7	1050.104	7	738.1512	7	1377.537	7	923.98
8	1145.955	8	747.1152	8	1384.147	8	946.672
9	1290.378	9	750.8008	9	1337.59	9	949.154
10	1417.24	10	749.36	10	1296.44	10	957.76
11	1380.658	11	746.0356	11	1242.725	11	938.932
12	1300.57	12	741.2112	12	1220.578	12	927.702
13	1173.884	13	745.4372	13	1240.719	13	938.334
14	1056.136	14	737.6048	14	1238.339	14	937.016
15	1009.24	15	738.07	15	1239.29	15	938.64
16	992.243	16	742.5792	16	1256.619	16	935.661
17	997.368	17	738.4244	17	1260.284	17	912.083
18	1079.886	18	743.992	18	1271.51	18	921.802
19	1064.05	19	743.878	19	1303.056	19	948.592
20	1042.96	20	749.44	20	1287.96	20	935.6
21	987.626	21	738.672	21	1206	21	936.074
22	965.968	22	741.5488	22	1178.726	22	946.827
23	946.663	23	755.7416	23	1192.536	23	953.966
24	920.4	24	783.288	24	1209.784	24	1014.776
25	926.5	25	800.25	25	1222.25	25	1050.25
26	931.395	26	789.72	26	1250.178	26	1032.581
27	938.27	27	760.7016	27	1215.741	27	974.165
28	930.971	28	742.92	28	1188.858	28	945.987
29	934.977	29	730.7068	29	1159.929	29	920.483
30	921.48	30	728.56	30	1132	30	913.24
31	902.18	31	731.716	31	1137.76	31	931.029
32	876.96	32	729.104	32	1168.886	32	945.133
33	888.2	33	730.814	33	1134.113	33	931.868
34	891.36	34	725.1216	34	1084.533	34	916.826
35	875.71	35	728.18	35	1045.94	35	904.17
36	880.603	36	728.7696	36	1009.578	36	909.787
37	891.805	37	737.5544	37	997.656	37	902.201
38	894.277	38	734.1536	38	993.768	38	915.342
39	892.686	39	728.174	39	992.21	39	914.469
40	914.36	40	730.72	40	995.08	40	886.16
41	955.542	41	733.0192	41	935.599	41	879.711
42	953.789	42	731.9056	42	938.011	42	918.826
43	920.71	43	728.0144	43	934.475	43	918.207
44	884.16	44	727.5296	44	929.91	44	911.238
45	880.94	45	733	45	936.37	45	907.3
46	890.43	46	725.76	46	918.43	46	906.312
47	885.129	47	722.6724	47	930.068	47	915.939
48	867.92	48	721.92	48	929.664	48	900.709
49	859.764	49	724.0128	49	923.658	49	898.868
50	856	50	727	50	912	50	897
0	1491.5	0	772.667	0	4564.667	0	1007.5
1	1490.52	1	774.602	1	4640.872	1	1024.631
2	1511.029	2	777.04	2	4556.725	2	998.211
3	1497.29	3	783.111	3	4652.168	3	990.538
4	1501.932	4	773.064	4	4640.891	4	1002.315
5	1501.747	5	772.333	5	4601.027	5	1009.32
6	1478.011	6	780.945	6	4646.671	6	1017.402
7	1598.542	7	777.109	7	4628.042	7	1019.369
8	1712.831	8	777.348	8	4773.793	8	1028.736
9	1700.767	9	788.089	9	4970.713	9	1038.508
10	1651.807	10	782.16	10	5019.767	10	1043.127
11	1578.605	11	772.573	11	5122.682	11	1021.724
12	1561.302	12	778.851	12	5297.172	12	1008.727
13	1547.746	13	785.224	13	5450.728	13	986.611
14	1546.595	14	781.743	14	5545.068	14	1017.074
15	1517.52	15	780.893	15	5560.626	15	1026.387
16	1544.184	16	783.793	16	5578.058	16	1024.859
17	1568.244	17	785.378	17	5768.805	17	1038.482
18	1553.757	18	779.345	18	5905.458	18	1040.344
19	1578.76	19	774.389	19	5968.42	19	1041.754
20	1558.153	20	786.28	20	6096.733	20	1027.107
21	1484.328	21	785.446	21	6261.688	21	1053.175
22	1510.04	22	795.131	22	6150.946	22	1064.623
23	1502.092	23	815.281	23	6099.325	23	1117.003
24	1496.839	24	874.394	24	5906.66	24	1257.507
25	1576	25	938	25	5856	25	1389.333
26	1633.719	26	892.245	26	5758.792	26	1267.58
27	1571.697	27	823.365	27	5796.865	27	1139.747
28	1546.954	28	791.505	28	5623.74	28	1063.565
29	1525.732	29	791.172	29	5541.736	29	1028.122
30	1569.987	30	786.927	30	5414.086	30	1017.687
31	1680.394	31	789.237	31	5356.221	31	1028.961
32	1827.292	32	795.457	32	5230.831	32	1041.961
33	1992.521	33	806.163	33	5167.975	33	1046.395
34	2244.97	34	806.49	34	4989.589	34	1059.522
35	2369.213	35	800.48	35	4938.907	35	1097.547
36	2479.658	36	800.381	36	4634.055	36	1084.421
37	2622.55	37	796.534	37	4463.891	37	1107.518
38	2645.11	38	797.158	38	4276.455	38	1085.697
39	2644.008	39	800.291	39	4122.596	39	1066.531
40	2555.68	40	809.04	40	4033.64	40	1068.547
41	2479.208	41	796.079	41	3839.658	41	1045.798
42	2247.502	42	797.093	42	3589.378	42	1025.103
43	2089.226	43	789.103	43	3524.579	43	1019.643
44	1935.95	44	780.195	44	3391.016	44	1006.858
45	1805.053	45	781.24	45	3271.8	45	1002.56
46	1717.119	46	773.191	46	3158.957	46	996.158
47	1632.543	47	769.969	47	3147.719	47	987.001
48	1570.814	48	769.826	48	3049.365	48	974.869
49	1584.369	49	759.114	49	2945.11	49	992.164
50	1573	50	758.833	50	2844.833	50	964
0	1036.75	0	751.5	0	1629.25	0	951
1	1045.009	1	741.284	1	1764.263	1	960.246
2	1044.556	2	745.884	2	1707.076	2	962.276
3	1061.412	3	753.13	3	1799.629	3	941.545
4	1069.682	4	749.532	4	1874.288	4	950.166
5	1087.05	5	749.325	5	1970.875	5	962.6
6	1142.606	6	751.906	6	2018.394	6	951.87
7	1165.008	7	743.834	7	2105.115	7	957.365
8	1210.356	8	743.62	8	2268.238	8	939.15
9	1241.368	9	756.134	9	2353.595	9	959.819
10	1298.3	10	756.65	10	2435.15	10	968.9
11	1344.591	11	755.277	11	2605.61	11	966.372
12	1394.224	12	760.716	12	2741.21	12	960.076
13	1423.395	13	758.183	13	2844.082	13	957.093
14	1471.816	14	753.602	14	2880.636	14	972.26
15	1428.475	15	755.8	15	2880.075	15	990.275
16	1354.53	16	751.05	16	2967.04	16	977.246
17	1285.671	17	761.559	17	3126.508	17	1001.914
18	1266.42	18	762.476	18	3223.112	18	1006.39
19	1282.931	19	761.809	19	3342.296	19	1006.638
20	1295.55	20	767.45	20	3359.4	20	1010.1
21	1322.272	21	769.199	21	3377.626	21	1015.13
22	1345.906	22	779.952	22	3455.972	22	1037.6
23	1395.548	23	809.838	23	3532.547	23	1073.697
24	1440.596	24	850.356	24	3694.622	24	1181.228
25	1523	25	870.75	25	3837.75	25	1230.375
26	1590.156	26	856.608	26	3827.614	26	1175.826
27	1606.395	27	817.604	27	3738.195	27	1141.983
28	1619.156	28	791.176	28	3787.804	28	1128.808
29	1771.217	29	789.633	29	3925.266	29	1082.699
30	2083.45	30	790.95	30	4015.9	30	1043.5
31	2250.334	31	784.061	31	4049.285	31	1052.462
32	2065.88	32	783.798	32	4057.836	32	1061.442
33	1721.842	33	779.187	33	4031.295	33	1032.926
34	1541.55	34	776.326	34	4063.79	34	1031.868
35	1508.275	35	780.65	35	4286.375	35	1019.775
36	1476.178	36	775.49	36	4359.458	36	995.312
37	1436.391	37	770.611	37	4373.46	37	1001.772
38	1428.748	38	776.172	38	4387.466	38	1010.724
39	1392.559	39	776.248	39	4388.265	39	998.44
40	1407.75	40	767.6	40	4360.75	40	996.7
41	1386.025	41	765.802	41	4493.121	41	1017.509
42	1395.428	42	765.652	42	4568.532	42	1035.446
43	1388.635	43	765.962	43	4440.998	43	1016.451
44	1405.53	44	768.96	44	4377.986	44	979.354
45	1393.55	45	783.275	45	4295.175	45	990.55
46	1429.318	46	787.01	46	4297.656	46	1000.434
47	1456.317	47	781.526	47	4392.069	47	1001.38
48	1466.162	48	787.164	48	4248.676	48	1052.658
49	1485.259	49	774.605	49	4317.356	49	1002.782
50	1475.5	50	774.25	50	4320.75	50	1033.75
0	1091.806	0	739.806	0	3506.667	0	941.722
1	1097.892	1	739.122	1	3606.04	1	938.032
2	1097.042	2	738.926	2	3691.658	2	950.708
3	1092.416	3	742.055	3	3891.961	3	945.278
4	1104.541	4	745.011	4	3898.794	4	938.754
5	1135.587	5	742.287	5	3933.933	5	933.007
6	1152.343	6	750.91	6	4150.593	6	938.478
7	1157.25	7	747.489	7	4367.242	7	949.571
8	1211.712	8	751.21	8	4543.419	8	960.84
9	1231.725	9	756.72	9	4688.875	9	938.086
10	1184.17	10	753.477	10	4856.297	10	956.34
11	1156.095	11	753.178	11	4913.383	11	958.554
12	1150.792	12	752.34	12	4986.369	12	954.943
13	1159.161	13	749.949	13	5038.503	13	943.492
14	1170.525	14	747.918	14	5207.419	14	957.932
15	1156.43	15	755.872	15	5360.3	15	962.167
16	1148.218	16	762.487	16	5460.611	16	969.019
17	1187.23	17	765.567	17	5458.463	17	973.958
18	1157.092	18	765.491	18	5447.353	18	966.366
19	1177.036	19	764.985	19	5448.339	19	964.082
20	1183.653	20	758.69	20	5538.29	20	972.657
21	1161.574	21	768.013	21	5611.406	21	984.84
22	1151.895	22	775.984	22	5740.349	22	1004.3
23	1200.349	23	794.554	23	5828.42	23	1009.72
24	1219.519	24	841.403	24	5814.323	24	1038.859
25	1238	25	901.833	25	5812.5	25	1143.167
26	1277.742	26	916.952	26	6056.411	26	1270.051
